helics_simulation_time,heatPump.ElectricalConsumption_HeatPump,heatPump.T_Return,heatPump.QflowHPvol,heatPump.StandbyHeatLoss,heatPump.COP,apartment.DayZon.TRooAir,apartment.DayZon.occupation,thermostatDayZ.TSetHea.y[1],apartment.DayZon.RadiantSlab.surf_a.Q_flow,apartment.DayZon.RHroom,apartment.NigZone.TRooAir,apartment.NigZone.occupation,thermostatNigZ.TSetHea.y[1],apartment.NigZone.RadiantSlab.surf_a.Q_flow,apartment.NigZone.RHroom,apartment.Bathroom.TRooAir,apartment.Bathroom.occupation,thermostatBathroom.TSetHea.y[1],apartment.Bathroom.RadiantSlab.surf_a.Q_flow,apartment.Bathroom.RHroom
8691000.0,0.0,-1,0.0,2.298741993202687,0.0,293.62800363905285,0.0,291.15,-54.97496210995224,65.62113535130356,293.23039373106315,0.0,291.15,10.458253539784003,67.24748939571361,293.73668410382777,0.0,283.15,-17.281242307873576,65.13551941052532
8691300.0,0.0,-1,0.0,2.232339876800552,0.0,293.63245894582644,0.0,291.15,-54.239873180718945,65.618973723372,293.23770829401064,0.0,291.15,10.486348271537326,67.23360326043232,293.73557064201975,0.0,283.15,-17.07711439857093,65.15818543140327
8691600.0,0.0,-1,0.0,2.161175855636505,0.0,293.6370759838017,0.0,291.15,-53.09285303915556,65.61796703141106,293.2451406154886,0.0,291.15,10.746576127617608,67.22107038390637,293.73454335001867,0.0,283.15,-16.87568460402114,65.18195812911883
8691900.0,0.0,-1,0.0,2.0868372312979013,0.0,293.64203685786254,0.0,291.15,-51.966759502570255,65.61782710198204,293.2528176167302,0.0,291.15,10.998405856094585,67.2098204182333,293.7335976667931,0.0,283.15,-16.676914966289292,65.20729281318523
8692200.0,0.0,-1,0.0,2.0109113053719434,0.0,293.64736173368317,0.0,291.15,-50.91041063916447,65.61867810758201,293.2607584328304,0.0,291.15,11.213591813752691,67.19998248135437,293.73272720680546,0.0,283.15,-16.480779770480524,65.23443317234774
8692500.0,0.0,-1,0.0,1.9349853794460614,0.0,293.6529730192123,0.0,291.15,-49.652584823195134,65.62081431762468,293.26890367375694,0.0,291.15,11.543619796069208,67.19178143192373,293.73192057008015,0.0,283.15,-16.287298232106057,65.26343755030855
8692800.0,0.0,-1,0.0,1.8606467551074577,0.0,293.6588983751082,0.0,291.15,-48.575192361951196,65.62388028137494,293.2772693746313,0.0,291.15,11.778266727203293,67.18490003539964,293.7311635024137,0.0,283.15,-16.096504990638895,65.29417034582534
8693100.0,0.0,-1,0.0,1.789482733943411,0.0,293.6648901087426,0.0,291.15,-47.79517019149824,65.6284305633047,293.2856572993177,0.0,291.15,11.852296079790275,67.17970294552941,293.7304381980375,0.0,283.15,-15.908466912934585,65.32632035466395
8693400.0,0.0,-1,0.0,1.7230806175412756,0.0,293.6706142182518,0.0,291.15,-47.11236161608849,65.63516710660971,293.29378620130814,0.0,291.15,11.880215120839086,67.17669341780113,293.72971757515796,0.0,283.15,-15.723314166060616,65.35942466742027
8693700.0,0.0,-1,0.0,1.6630277074884057,0.0,293.6758684027732,0.0,291.15,-46.523133663686394,65.64407042640964,293.30146866675847,0.0,291.15,11.866021343763393,67.17579239366509,293.7289704891247,0.0,283.15,-15.541207336339907,65.39285824711877
8694000.0,0.0,-1,0.0,1.610911305372004,0.0,293.680510588026,0.0,291.15,-46.02342609857141,65.65469454924894,293.30857347427093,0.0,291.15,11.812955522073366,67.17650113615554,293.72816556144915,0.0,283.15,-15.362302579176774,65.42582259549643
8694300.0,0.0,-1,0.0,1.5672605117211635,0.0,293.68443460484445,0.0,291.15,-45.60766173988762,65.66623827354584,293.31498755757246,0.0,291.15,11.724501674929538,67.17803171606992,293.7272741539061,0.0,283.15,-15.186729644681336,65.45730825984768
